site_code,plot_id,transect,abund,genus_species
TSAU_BA2S,TSAU_BA2S_P2,2,3,Pomacentrus amboinensis
TSAU_BA2S,TSAU_BA2S_P1,1,30,Pomacentrus moluccensis
TSAU_BA2S,TSAU_BA2S_P1,1,5,Pomacentrus imitator
TSAU_BA2S,TSAU_BA2S_P1,1,3,Halichoeres melanurus
TSAU_BA1S,TSAU_BA1S_P4,4,4,Pomacentrus imitator
TSAU_BA1S,TSAU_BA1S_P4,4,5,Pomacentrus amboinensis
TSAU_BA1S,TSAU_BA1S_P2,2,20,Pomacentrus moluccensis
TSAU_BA1S,TSAU_BA1S_P2,2,8,Pomacentrus brachialis
TSAU_BA1S,TSAU_BA1S_P2,2,1,Neoglyphidodon melas
TSAU_BA1S,TSAU_BA1S_P2,2,115,Neopomacentrus azysron
TSAU_BA1S,TSAU_BA1S_P2,2,8,Pomacentrus adelus
TSAU_BA1S,TSAU_BA1S_P2,2,10,Pomacentrus adelus
TSAU_BA1S,TSAU_BA1S_P1,1,1,Chromis atripectoralis
TSMA_FR1D,TSMA_FR1D_P4,4,5,Pomacentrus adelus
TSMA_FR1D,TSMA_FR1D_P3,3,22,Pomacentrus brachialis
TSMA_FR1D,TSMA_FR1D_P2,2,11,Chrysiptera rollandi
TSMA_FR1D,TSMA_FR1D_P2,2,2,Halichoeres melanurus
TSMA_FR1S,TSMA_FR1S_P4,4,1,Chrysiptera rollandi
TSMA_FR1S,TSMA_FR1S_P4,4,3,Pomacentrus lepidogenys
TSMA_FR1S,TSMA_FR1S_P4,4,3,Pomacentrus brachialis
TSMA_FR1S,TSMA_FR1S_P3,3,13,Pomacentrus amboinensis
TSMA_FR1S,TSMA_FR1S_P1,1,50,Neopomacentrus azysron
TSMA_FR1S,TSMA_FR1S_P1,1,10,Pomacentrus moluccensis
TSMA_FR1S,TSMA_FR1S_P1,1,7,Pomacentrus brachialis
TSMA_FR2D,TSMA_FR2D_P4,4,50,Pomacentrus imitator
TSMA_FR2D,TSMA_FR2D_P4,4,20,Pomacentrus amboinensis
TSMA_FR2D,TSMA_FR2D_P4,4,8,Cirrhilabrus punctatus
TSMA_FR2D,TSMA_FR2D_P3,3,1,Stethojulis strigiventer
TSMA_FR2D,TSMA_FR2D_P2,2,10,Pomacentrus imitator
TSMA_FR2D,TSMA_FR2D_P4,4,1,Oxycheilinus spp
TSMA_FR2D,TSMA_FR2D_P1,1,9,Pomacentrus imitator
TSMA_FR2S,TSMA_FR2S_P2,2,5,Halichoeres melanurus
TSMA_FR2S,TSMA_FR2S_P1,1,12,Pomacentrus brachialis
TSMA_FR2S,TSMA_FR2S_P1,1,4,Pomacentrus adelus
TSMA_FR2S,TSMA_FR2S_P1,1,1,Halichoeres melanurus
TSMA_FR2S,TSMA_FR2S_P1,1,3,Cirrhilabrus punctatus
TSMA_BA1D,TSMA_BA1D_P4,4,50,Neopomacentrus azysron
TSMA_BA1D,TSMA_BA1D_P2,2,8,Pomacentrus amboinensis
TSMA_BA1D,TSMA_BA1D_P1,1,3,Pomacentrus moluccensis
TSMA_BA1S,TSMA_BA1S_P4,4,13,Pomacentrus moluccensis
TSMA_BA1S,TSMA_BA1S_P4,4,2,Neoglyphidodon melas
TSMA_BA1S,TSMA_BA1S_P3,3,1,Amblyglyphidodon curacao
TSMA_BA1S,TSMA_BA1S_P3,3,22,Pomacentrus moluccensis
TSMA_BA1S,TSMA_BA1S_P3,3,7,Pomacentrus moluccensis
TSMA_BA1S,TSMA_BA1S_P1,1,1,Abudefduf bengalensis
TSMA_BA2D,TSMA_BA2D_P2,2,1,Cheilodipterus quinquelineatus
TSMA_BA2D,TSMA_BA2D_P4,4,4,Pomacentrus amboinensis
TSMA_LA1S,TSMA_LA1S_P4,4,12,Chromis atripectoralis
TSMA_LA1S,TSMA_LA1S_P4,4,8,Acanthochromis polyacanthus
TSMA_LA1S,TSMA_LA1S_P4,4,15,Pomacentrus moluccensis
TSMA_LA1S,TSMA_LA1S_P4,4,1,Amblyglyphidodon leucogaster
TSMA_LA1S,TSMA_LA1S_P3,3,1,Abudefduf sexfasciatus
TSMA_LA1S,TSMA_LA1S_P3,3,3,Pomacentrus brachialis
TSMA_LA1S,TSMA_LA1S_P3,3,30,Neopomacentrus azysron
TSMA_LA1S,TSMA_LA1S_P3,3,1,Amblyglyphidodon curacao
TSMA_LA1S,TSMA_LA1S_P2,2,7,Pomacentrus brachialis
TSMA_LA1S,TSMA_LA1S_P1,1,8,Acanthochromis polyacanthus
TSMA_FL1S,TSMA_FL1S_P4,4,55,Neopomacentrus azysron
TSMA_FL1S,TSMA_FL1S_P4,4,5,Pomacentrus brachialis
TSMA_FL1S,TSMA_FL1S_P2,2,1,Pomacentrus lepidogenys
TSMA_FL1S,TSMA_FL1S_P2,2,1,Stethojulis interrupta
TSAU_FR2S,TSAU_FR2S_P4,4,4,Pomacentrus adelus
TSAU_FR2S,TSAU_FR2S_P3,3,22,Pomacentrus moluccensis
TSAU_FR2S,TSAU_FR2S_P3,3,2,Chrysiptera rollandi
CBHE_FR2D,CBHE_FR2D_P4,4,2,Pomacentrus brachialis
CBHE_FR2D,CBHE_FR2D_P4,4,2,Coris batuensis
CBHE_FR2D,CBHE_FR2D_P3,3,2,Amblyglyphidodon curacao
CBHE_FR2D,CBHE_FR2D_P3,3,9,Amblyglyphidodon curacao
CBHE_FR2D,CBHE_FR2D_P2,2,4,Pomacentrus amboinensis
CBHE_FR2D,CBHE_FR2D_P1,1,1,Pomacentrus amboinensis
CBHE_FR2D,CBHE_FR2D_P1,1,1,Acanthochromis polyacanthus
CBHE_FR2D,CBHE_FR2D_P1,1,1,Labroides dimidiatus
CBHE_FR2D,CBHE_FR2D_P1,1,14,Chromis atripectoralis
CBHE_BA1S,CBHE_BA1S_P2,2,1,Thalassoma lunare
CBHE_BA1S,CBHE_BA1S_P2,2,1,Halichoeres melanurus
CBHE_BA1S,CBHE_BA1S_P1,1,3,Pomacentrus moluccensis
CBHE_BA1S,CBHE_BA1S_P1,1,2,Thalassoma lunare
CBHE_BA1S,CBHE_BA1S_P1,1,1,Stethojulis bandanensis
CBHE_FR2S,CBHE_FR2S_P4,4,3,Pomacentrus wardi
CBHE_FR2S,CBHE_FR2S_P3,3,5,Pomacentrus lepidogenys
CBHE_BA2D,CBHE_BA2D_P4,4,2,Cirrhilabrus punctatus
CBHE_BA2D,CBHE_BA2D_P4,4,1,Labrichthys unilineatus
CBHE_FR2S,CBHE_FR2S_P3,3,18,Cirrhilabrus punctatus
CBHE_FR2S,CBHE_FR2S_P2,2,1,Thalassoma lunare
CBHE_FR2S,CBHE_FR2S_P1,1,2,Pomacentrus lepidogenys
CBHE_FR2S,CBHE_FR2S_P1,1,10,Cirrhilabrus punctatus
CBHE_FR2S,CBHE_FR2S_P1,1,1,Labroides dimidiatus
CBHE_BA2D,CBHE_BA2D_P3,3,1,Pomacentrus wardi
CBHE_BA2D,CBHE_BA2D_P2,2,5,Pomacentrus moluccensis
CBHE_BA2D,CBHE_BA2D_P1,1,1,Pomacentrus wardi
CBHE_BA2D,CBHE_BA2D_P1,1,2,Pomacentrus wardi
CBHE_BA2D,CBHE_BA2D_P1,1,1,Halichoeres biocellatus
CBHE_BA2D,CBHE_BA2D_P1,1,1,Amphiprion perideraion
CBHE_FR1D,CBHE_FR1D_P4,4,1,Amblyglyphidodon curacao
CBHE_FR1D,CBHE_FR1D_P4,4,3,Pomacentrus moluccensis
CBHE_FR1D,CBHE_FR1D_P4,4,1,Pomacentrus amboinensis
CBHE_BA2S,CBHE_BA2S_P4,4,6,Pomacentrus moluccensis
CBHE_BA2S,CBHE_BA2S_P4,4,5,Pomacentrus lepidogenys
CBHE_BA2S,CBHE_BA2S_P4,4,2,Pomacentrus wardi
CBHE_BA2S,CBHE_BA2S_P4,4,1,Neopomacentrus azysron
CBHE_BA2S,CBHE_BA2S_P4,4,1,Halichoeres nebulosus
CBHE_BA2S,CBHE_BA2S_P3,3,1,Pomacentrus moluccensis
CBHE_BA2S,CBHE_BA2S_P3,3,2,Pomacentrus lepidogenys
CBHE_BA2S,CBHE_BA2S_P3,3,1,Thalassoma lunare
CBHE_FR1D,CBHE_FR1D_P4,4,1,Labropsis australis
CBHE_FR1D,CBHE_FR1D_P4,4,1,Labropsis australis
CBHE_FR1D,CBHE_FR1D_P4,4,2,Pervagor janthinosoma
CBHE_FR1D,CBHE_FR1D_P3,3,2,Acanthochromis polyacanthus
CBHE_FR1D,CBHE_FR1D_P3,3,8,Chromis atripectoralis
CBHE_FR1D,CBHE_FR1D_P3,3,2,Chrysiptera rollandi
CBHE_FR1D,CBHE_FR1D_P2,2,2,Pomacentrus wardi
CBHE_FR1D,CBHE_FR1D_P2,2,1,Pomacentrus amboinensis
CBHE_FR1D,CBHE_FR1D_P2,2,2,Pomacentrus amboinensis
CBHE_FR1D,CBHE_FR1D_P1,1,1,Amblyglyphidodon curacao
CBHE_FR1D,CBHE_FR1D_P1,1,4,Pomacentrus brachialis
CBHE_FR1D,CBHE_FR1D_P1,1,4,Pomacentrus moluccensis
CBHE_FR1D,CBHE_FR1D_P1,1,1,Pomacentrus wardi
CBHE_FR1D,CBHE_FR1D_P1,1,1,Pomacentrus vaiuli
CBHE_BA2S,CBHE_BA2S_P3,3,1,Thalassoma lunare
CBHE_BA2S,CBHE_BA2S_P3,3,3,Oxymonacanthus longirostris
CBHE_BA2S,CBHE_BA2S_P2,2,1,Stegastes apicalis
CBHE_BA2S,CBHE_BA2S_P2,2,1,Chromis margaritifer
CBHE_BA2S,CBHE_BA2S_P1,1,18,Pomacentrus moluccensis
CBHE_BA2S,CBHE_BA2S_P1,1,1,Pomacentrus wardi
CBHE_BA2S,CBHE_BA2S_P1,1,1,Pomacentrus bankanensis
CBHE_BA2S,CBHE_BA2S_P1,1,1,Thalassoma lunare
CBHE_BA2S,CBHE_BA2S_P1,1,1,Thalassoma lunare
CBHE_BA2S,CBHE_BA2S_P1,1,1,Labropsis australis
KENK_FL1S,KENK_FL1S_P3,3,4,Lutjanus russellii
KENK_FL1S,KENK_FL1S_P4,4,10,Pomacentrus moluccensis
KENK_FL1S,KENK_FL1S_P3,3,1,Pomacentrus wardi
KENK_FL1S,KENK_FL1S_P3,3,40,Neopomacentrus bankieri
CBHE_FR1D,CBHE_FR1D_P1,1,1,Halichoeres melanurus
CBHE_FR1S,CBHE_FR1S_P4,4,4,Pomacentrus lepidogenys
CBHE_FR1S,CBHE_FR1S_P4,4,4,Pomacentrus wardi
CBHE_FR1S,CBHE_FR1S_P4,4,3,Acanthochromis polyacanthus
CBHE_FR1S,CBHE_FR1S_P4,4,1,Stegastes apicalis
KENK_FL1S,KENK_FL1S_P1,1,50,Chromis nitida
KENK_BA1S,KENK_BA1S_P4,4,5,Pomacentrus australis
KENK_BA1S,KENK_BA1S_P3,3,1,Pomacentrus wardi
KENK_BA1S,KENK_BA1S_P3,3,1,Thalassoma lunare
KENK_BA1S,KENK_BA1S_P1,1,1,Pomacentrus moluccensis
KENK_BA1S,KENK_BA1S_P1,1,4,Pomacentrus moluccensis
CBHE_FR1S,CBHE_FR1S_P3,3,1,Cirrhilabrus punctatus
CBHE_FR1S,CBHE_FR1S_P2,2,3,Pomacentrus wardi
CBHE_FR1S,CBHE_FR1S_P2,2,1,Pomacentrus moluccensis
CBHE_FR1S,CBHE_FR1S_P1,1,12,Pomacentrus lepidogenys
KEGK_BA1S,KEGK_BA1S_P3,3,1,Pomacentrus moluccensis
KEGK_BA1S,KEGK_BA1S_P3,3,1,Pomacentrus brachialis
KEGK_BA1S,KEGK_BA1S_P2,2,1,Pomacentrus australis
KEGK_BA1S,KEGK_BA1S_P1,1,7,Pomacentrus wardi
CBLM_BAS1,CBLM_BA1S_P4,4,3,Chromis atripectoralis
CBLM_BAS1,CBLM_BA1S_P3,3,10,Pomacentrus lepidogenys
CBLM_BAS1,CBLM_BA1S_P3,3,10,Chromis atripectoralis
CBHE_FL1S,CBHE_FL1S_P4,4,5,Pomacentrus moluccensis
CBHE_FL1S,CBHE_FL1S_P4,4,3,Pomacentrus lepidogenys
CBHE_FL1S,CBHE_FL1S_P4,4,2,Chrysiptera rollandi
KEHW_BA1S,KEHW_BA1S_P4,4,300,Chromis nitida
KEHW_BA1S,KEHW_BA1S_P4,4,2,Pomacentrus wardi
KEHW_BA1S,KEHW_BA1S_P1,1,300,Chromis nitida
KEHW_BA1S,KEHW_BA1S_P1,1,2,Pomacentrus wardi
KEML_BA1S,KEML_BA1S_P3,3,2,Pomacentrus moluccensis
CBLM_BAS1,CBLM_BA1S_P3,3,3,Plectroglyphidodon lacrymatus
CBLM_BAS1,CBLM_BA1S_P2,2,40,Chromis atripectoralis
CBLM_BAS1,CBLM_BA1S_P2,2,1,Thalassoma hardwicke
CBLM_BAS1,CBLM_BA1S_P2,2,1,Thalassoma hardwicke
CBLM_BAS1,CBLM_BA1S_P1,1,3,Pomacentrus moluccensis
CBLM_BAS1,CBLM_BA1S_P1,1,1,Amblyglyphidodon curacao
CBLM_BAS1,CBLM_BA1S_P1,1,1,Oxycheilinus orientalis
CBHE_FL1S,CBHE_FL1S_P4,4,2,Thalassoma lunare
CBHE_FL1S,CBHE_FL1S_P3,3,4,Amblyglyphidodon curacao
CBHE_FL1S,CBHE_FL1S_P3,3,3,Pomacentrus wardi
CBHE_FL1S,CBHE_FL1S_P3,3,1,Labrichthys unilineatus
CBHE_FL1S,CBHE_FL1S_P2,2,20,Pomacentrus lepidogenys
CBHE_FL1S,CBHE_FL1S_P2,2,2,Pomacentrus brachialis
CBHE_FL1S,CBHE_FL1S_P2,2,14,Abudefduf whitleyi
CBHE_FL1S,CBHE_FL1S_P2,2,1,Thalassoma lunare
CBHE_FL1S,CBHE_FL1S_P2,2,1,Pseudocheilinus hexataenia
CBHE_FL1S,CBHE_FL1S_P1,1,1,Labroides dimidiatus
CBHE_FL1S,CBHE_FL1S_P1,1,2,Labroides dimidiatus
KEML_BA1S,KEML_BA1S_P1,1,2,Pseudolabrus guentheri
CBLM_BAS2,CBLM_BA2S_P4,4,1,Thalassoma lutescens
CBLM_BAS2,CBLM_BA2S_P4,4,1,Labrichthys unilineatus
CBLM_BAS2,CBLM_BA2S_P4,4,1,Thalassoma lunare
CBLM_BAS2,CBLM_BA2S_P4,4,1,Thalassoma lunare
CBLM_BAS2,CBLM_BA2S_P4,4,1,Amphiprion akindynos
CBLM_BAS2,CBLM_BA2S_P3,3,1,Stethojulis bandanensis
CBLM_BAS2,CBLM_BA2S_P2,2,1,Thalassoma lunare
CBLM_BAS2,CBLM_BA2S_P2,2,1,Labroides dimidiatus
CBLM_BAS2,CBLM_BA2S_P2,2,2,Cirrhilabrus punctatus
CBLM_BAS2,CBLM_BA2S_P1,1,2,Plectroglyphidodon lacrymatus
CBHE_FL1S,CBHE_FL1S_P1,1,1,Pomacentrus philippinus
CBLM_LA1S,CBLM_LA1S_P4,4,1,Cirrhilabrus exquisitus
CBLM_LA1S,CBLM_LA1S_P3,3,3,Pomacentrus moluccensis
CBLM_LA1S,CBLM_LA1S_P3,3,2,Thalassoma lunare
CBLM_LA1S,CBLM_LA1S_P3,3,6,Cirrhilabrus punctatus
CBLM_LA1S,CBLM_LA1S_P3,3,40,Cirrhilabrus punctatus
CBLM_LA1S,CBLM_LA1S_P3,3,6,Cirrhilabrus punctatus
CBLM_LA1S,CBLM_LA1S_P3,3,2,Cirrhilabrus punctatus
CBHE_LA1S,CBHE_LA1S_P3,3,1,Amblyglyphidodon curacao
CBHE_LA1S,CBHE_LA1S_P3,3,3,Pomacentrus wardi
CBHE_LA1S,CBHE_LA1S_P3,3,1,Pomacentrus wardi
CBHE_LA1S,CBHE_LA1S_P3,3,2,Coris batuensis
CBHE_LA1S,CBHE_LA1S_P2,2,2,Pomacentrus moluccensis
CBHE_LA1S,CBHE_LA1S_P2,2,2,Pomacentrus amboinensis
CBHE_LA1S,CBHE_LA1S_P2,2,1,Pomacentrus amboinensis
CBHE_LA1S,CBHE_LA1S_P2,2,1,Dischistodus melanotus
CBHE_LA1S,CBHE_LA1S_P2,2,1,Pseudochromis queenslandiae
CBHE_LA1S,CBHE_LA1S_P1,1,10,Pomacentrus moluccensis
CBHE_LA1S,CBHE_LA1S_P1,1,4,Dascyllus aruanus
CBHE_LA1S,CBHE_LA1S_P1,1,1,Pomacentrus grammorhynchus
CBLM_LA1S,CBLM_LA1S_P3,3,1,Pseudochromis novaehollandiae
CBHE_BA1D,CBHE_BA1D_P4,4,6,Pomacentrus brachialis
CBHE_BA1D,CBHE_BA1D_P4,4,6,Pomacentrus brachialis
CBLM_FL1S,CBLM_FL1S_P4,4,4,Pomacentrus bankanensis
CBLM_FL1S,CBLM_FL1S_P4,4,3,Chrysiptera rollandi
CBLM_FL1S,CBLM_FL1S_P4,4,1,Amblyglyphidodon curacao
CBLM_FL1S,CBLM_FL1S_P3,3,2,Pomacentrus bankanensis
CBLM_FL1S,CBLM_FL1S_P3,3,1,Thalassoma lunare
CBLM_FL1S,CBLM_FL1S_P2,2,1,Thalassoma lunare
CBLM_FL1S,CBLM_FL1S_P1,1,1,Pomacentrus bankanensis
CBHE_BA1D,CBHE_BA1D_P4,4,7,Cirrhilabrus punctatus
CBHE_BA1D,CBHE_BA1D_P4,4,1,Stethojulis strigiventer
CBHE_BA1D,CBHE_BA1D_P3,3,2,Chrysiptera rollandi
CBHE_BA1D,CBHE_BA1D_P3,3,1,Labropsis australis
CBHE_BA1D,CBHE_BA1D_P2,2,1,Labropsis australis
CBHE_BA1D,CBHE_BA1D_P2,2,5,Cirrhilabrus punctatus
CBHE_BA1D,CBHE_BA1D_P2,2,1,Thalassoma lunare
CBHE_BA1D,CBHE_BA1D_P2,2,1,Thalassoma lunare
CBHE_BA1D,CBHE_BA1D_P2,2,1,Thalassoma lunare
CBHE_BA1D,CBHE_BA1D_P2,2,1,Halichoeres melanurus
CBHE_BA1D,CBHE_BA1D_P2,2,3,Pomacentrus nagasakiensis
CBHE_BA1D,CBHE_BA1D_P1,1,5,Pomacentrus brachialis
CBHE_BA1D,CBHE_BA1D_P1,1,11,Chromis weberi
CBHE_BA1D,CBHE_BA1D_P1,1,10,Cirrhilabrus punctatus
CBHE_BA1D,CBHE_BA1D_P1,1,1,Thalassoma lunare
CBHE_BA1D,CBHE_BA1D_P1,1,3,Pseudanthias squamipinnis
CBLM_FL2S,CBLM_FL2S_P4,4,6,Pomacentrus coelestis
CBLM_FL2S,CBLM_FL2S_P3,3,6,Cirrhilabrus punctatus
CBLM_FL2S,CBLM_FL2S_P3,3,1,Labropsis australis
CBLM_FL2S,CBLM_FL2S_P2,2,1,Pomacentrus moluccensis
CBLM_FL2S,CBLM_FL2S_P2,2,2,Pomacentrus bankanensis
CBLM_FL2S,CBLM_FL2S_P2,2,3,Pomacentrus bankanensis
CBLM_FL2S,CBLM_FL2S_P1,1,8,Pomacentrus moluccensis
CBLM_FL2S,CBLM_FL2S_P1,1,1,Amblyglyphidodon curacao
CBLM_FL2S,CBLM_FL2S_P1,1,1,Thalassoma lunare
CBHE_BA1S,CBHE_BA1S_P4,4,5,Pomacentrus moluccensis
CBHE_BA1S,CBHE_BA1S_P4,4,15,Pomacentrus lepidogenys
CBHE_BA1S,CBHE_BA1S_P4,4,3,Pomacentrus bankanensis
CBHE_BA1S,CBHE_BA1S_P4,4,1,Halichoeres prosopeion
CBHE_BA1S,CBHE_BA1S_P4,4,1,Thalassoma lunare
CBHE_BA1S,CBHE_BA1S_P4,4,1,Thalassoma lunare
CBHE_BA1S,CBHE_BA1S_P4,4,2,Labropsis australis
CBHE_BA1S,CBHE_BA1S_P3,3,5,Chromis weberi
CBHE_BA1S,CBHE_BA1S_P2,2,1,Pomacentrus bankanensis
CBHE_FR2D,CBHE_FR2D_P4,4,8,Pomacentrus moluccensis
MO_FR2D,ONMO_FR2D_P1,1,2,Pomacentrus moluccensis
MO_FR2D,ONMO_FR2D_P1,1,1,Stegastes nigricans
MO_FR2D,ONMO_FR2D_P2,2,1,Dischistodus prosopotaenia
MO_FR2D,ONMO_FR2D_P2,2,1,Thalassoma lunare
MO_FR2D,ONMO_FR2D_P4,4,2,Neoglyphidodon nigroris
MO_FR2D,ONMO_FR2D_P4,4,1,Plectroglyphidodon lacrymatus
MO_BA2D,ONMO_BA2D_P2,2,10,Dascyllus reticulatus
MO_BA2D,ONMO_BA2D_P4,4,2,Chrysiptera flavipinnis
MO_BA2S,ONMO_BA2S_P1,1,1,Amblyglyphidodon curacao
MO_BA2S,ONMO_BA2S_P1,1,44,Pomacentrus lepidogenys
MO_BA2S,ONMO_BA2S_P1,1,1,Pomacentrus brachialis
MO_BA2S,ONMO_BA2S_P1,1,2,Pomacentrus brachialis
MO_BA2S,ONMO_BA2S_P1,1,2,Thalassoma lunare
MO_BA2S,ONMO_BA2S_P1,1,2,Halichoeres melanurus
MO_BA2S,ONMO_BA2S_P2,2,10,Neopomacentrus azysron
MO_BA2S,ONMO_BA2S_P2,2,1,Thalassoma hardwicke
MO_BA2S,ONMO_BA2S_P2,2,1,Labropsis australis
MO_BA2S,ONMO_BA2S_P4,4,1,Pomacentrus philippinus
MO_BA2S,ONMO_BA2S_P4,4,1,Thalassoma hardwicke
MO_LA1D,ONMO_LA1D_P1,1,1,Amblyglyphidodon leucogaster
MO_LA1D,ONMO_LA1D_P1,1,1,Thalassoma lunare
MO_LA1D,ONMO_LA1D_P2,2,1,Chrysiptera rollandi
MO_LA1S,ONMO_LA1S_P1,1,1,Pomacentrus adelus
MO_LA1S,ONMO_LA1S_P1,1,1,Pomacentrus adelus
MO_LA1S,ONMO_LA1S_P1,1,1,Pomacentrus amboinensis
MO_LA1S,ONMO_LA1S_P1,1,1,Pomacentrus amboinensis
MO_LA1S,ONMO_LA1S_P1,1,4,Pomacentrus brachialis
MO_LA1S,ONMO_LA1S_P2,2,1,Chrysiptera rollandi
MO_LA1S,ONMO_LA1S_P2,2,1,Thalassoma lunare
MO_LA1S,ONMO_LA1S_P3,3,1,Chromis weberi
MO_LA1S,ONMO_LA1S_P3,3,1,Thalassoma hardwicke
MO_LA1S,ONMO_LA1S_P4,4,1,Stegastes nigricans
MO_BA1D,ONMO_BA1D_P1,1,4,Pomacentrus lepidogenys
MO_BA1D,ONMO_BA1D_P1,1,5,Pomacentrus brachialis
MO_BA1D,ONMO_BA1D_P2,2,1,Pomacentrus brachialis
MO_BA1D,ONMO_BA1D_P2,2,4,Pomacentrus brachialis
MO_BA1D,ONMO_BA1D_P2,2,2,Pomacentrus moluccensis
MO_BA1D,ONMO_BA1D_P4,4,3,Neopomacentrus azysron
MO_BA1D,ONMO_BA1D_P4,4,1,Pomacentrus lepidogenys
MO_BA1S,ONMO_BA1S_P1,1,3,Amblyglyphidodon curacao
MO_BA1S,ONMO_BA1S_P1,1,2,Chromis ternatensis
MO_BA1S,ONMO_BA1S_P1,1,1,Pomacentrus lepidogenys
MO_BA1S,ONMO_BA1S_P4,4,1,Pomacentrus moluccensis
MO_FR2S,ONMO_FR2S_P1,1,1,Acanthochromis polyacanthus
MO_FR2S,ONMO_FR2S_P1,1,17,Acanthochromis polyacanthus
MO_FR2S,ONMO_FR2S_P1,1,2,Pomacentrus wardi
MO_FR2S,ONMO_FR2S_P1,1,2,Pomacentrus lepidogenys
MO_FR2S,ONMO_FR2S_P3,3,1,Stegastes apicalis
MO_FR1S,ONMO_FR1S_P1,1,1,Pomacentrus bankanensis
MO_FR1S,ONMO_FR1S_P2,2,2,Plectroglyphidodon lacrymatus
MO_FR1S,ONMO_FR1S_P2,2,1,Plectroglyphidodon lacrymatus
MO_FR1S,ONMO_FR1S_P4,4,5,Pomacentrus lepidogenys
MO_FR1D,ONMO_FR1D_P2,2,3,Neoglyphidodon nigroris
MO_FR1D,ONMO_FR1D_P4,4,4,Neoglyphidodon nigroris
MO_FR2D,ONMO_FR2D_P1,1,1,Pomacentrus wardi
OCDA_FR1S,OCDA_FR1S_P4,4,19,Pomacentrus lepidogenys
OCDA_FR1S,OCDA_FR1S_P2,2,4,Pomacentrus moluccensis
OCDA_BA1D,OCDA_BA1D_P2,2,12,Amblyglyphidodon curacao
OCDA_BA1D,OCDA_BA1D_P1,1,1,Amblyglyphidodon leucogaster
OCDA_BA1D,OCDA_BA1D_P4,4,5,Acanthochromis polyacanthus
OCDA_BA1S,OCDA_BA1S_P3,3,47,Pomacentrus lepidogenys
OCDA_FR1S,OCDA_FR1S_P2,2,100,Neopomacentrus azysron
OCDA_FR1S,OCDA_FR1S_P3,3,2,Chrysiptera rollandi
OCDA_FR1S,OCDA_FR1S_P3,3,1,Acanthochromis polyacanthus
OCDA_FR1S,OCDA_FR1S_P2,2,1,Acanthochromis polyacanthus
OCDA_FR1S,OCDA_FR1S_P4,4,2,Chromis atripectoralis
OCDA_FR1S,OCDA_FR1S_P2,2,1,Chromis atripectoralis
OCDA_BA1S,OCDA_BA1S_P4,4,2,Pomacentrus moluccensis
OCDA_BA1S,OCDA_BA1S_P2,2,3,Pomacentrus moluccensis
OCDA_BA1S,OCDA_BA1S_P3,3,1,Pomacentrus wardi
OCDA_BA1S,OCDA_BA1S_P1,1,13,Pomacentrus brachialis
OCDA_BA1S,OCDA_BA1S_P4,4,2,Pomacentrus philippinus
OCDA_BA1S,OCDA_BA1S_P2,2,50,Chromis atripectoralis
OCDA_BA1S,OCDA_BA1S_P2,2,1,Chromis atripectoralis
OCDA_BA1S,OCDA_BA1S_P2,2,1,Pomacentrus amboinensis
OCDA_BA1S,OCDA_BA1S_P1,1,11,Dascyllus reticulatus
OCCH_BA2S,OCCH_BA2S_P4,4,3,Pomacentrus moluccensis
OCCH_BA2S,OCCH_BA2S_P3,3,1,Pomacentrus moluccensis
OCCH_BA2S,OCCH_BA2S_P2,2,1,Pomacentrus moluccensis
OCCH_BA2S,OCCH_BA2S_P3,3,7,Pomacentrus lepidogenys
OCCH_BA2S,OCCH_BA2S_P3,3,1,Pomacentrus brachialis
OCCH_BA2S,OCCH_BA2S_P3,3,2,Pomacentrus brachialis
OCCH_BA2S,OCCH_BA2S_P2,2,10,Pomacentrus brachialis
OCCH_BA2S,OCCH_BA2S_P1,1,1,Stegastes apicalis
OCDA_BA2D,OCDA_BA2D_P3,3,1,Pomacentrus brachialis
OCDA_BA2D,OCDA_BA2D_P4,4,1,Pomacentrus amboinensis
OCDA_BA2D,OCDA_BA2D_P4,4,1,Amblyglyphidodon curacao
OCCH_FL1S,OCCH_FL1S_P1,1,3,Pomacentrus bankanensis
OCCH_BA1S,OCCH_BA1S_P2,2,1,Pomacentrus lepidogenys
OCDA_BA2S,OCDA_BA2S_P3,3,2,Pomacentrus moluccensis
OCDA_BA2S,OCDA_BA2S_P1,1,6,Pomacentrus moluccensis
OCDA_BA2S,OCDA_BA2S_P3,3,6,Pomacentrus brachialis
OCDA_BA2S,OCDA_BA2S_P1,1,20,Pomacentrus lepidogenys
OCCH_BA1S,OCCH_BA1S_P2,2,9,Pomacentrus wardi
OCCH_BA1S,OCCH_BA1S_P1,1,2,Acanthochromis polyacanthus
OCCH_BA1S,OCCH_BA1S_P3,3,1,Neoglyphidodon polyacanthus
OCDA_BA2S,OCDA_BA2S_P3,3,2,Amblyglyphidodon curacao
OCDA_BA2S,OCDA_BA2S_P1,1,4,Neopomacentrus azysron
OCDA_BA2S,OCDA_BA2S_P1,1,1,Plectroglyphidodon lacrymatus
OCDA_BA2S,OCDA_BA2S_P3,3,1,Dascyllus reticulatus
PAPE_FR1S,PAPE_FR1S_P1,1,29,Pomacentrus moluccensis
PAPE_FR1S,PAPE_FR1S_P1,1,15,Neopomacentrus azysron
PAPE_FR1S,PAPE_FR1S_P3,3,15,Stegastes apicalis
